Date,Hour,Day,Month,DayOfWeek,Season,PM2_5,PM10,NO,NO2,SO2,CO,O3,NH3,Benzene,Toluene,Xylene,Temperature,Humidity,Wind_Speed,Wind_Direction,Pressure,Rainfall,Visibility,AQI
2020-01-25 06:55:02.970297,13,25,1,5,0,87.7,95.1,79.7,75.4,4.5,8.37,38.9,90.0,4.19,11.01,2.11,18.4,43.8,4.0,58.7,1019.7,0.8,9.9,192.3
2020-01-25 11:18:01.188118,19,25,1,5,0,66.6,121.8,54.8,49.7,3.4,1.43,59.4,31.9,2.83,8.16,4.22,26.6,22.0,3.0,342.5,1021.7,0.1,8.4,122.0
2020-01-25 15:40:59.405940,7,25,1,5,0,70.1,124.8,20.2,41.7,40.0,2.51,24.8,76.6,3.61,9.05,4.59,15.0,53.7,5.0,179.0,1022.8,0.2,9.0,133.7
2020-01-25 20:03:57.623762,14,25,1,5,0,84.8,104.5,52.5,58.4,40.8,4.45,52.1,1.8,2.57,4.14,3.71,22.3,37.5,2.3,309.3,1020.1,0.1,9.5,182.7
2020-01-26 00:26:55.841584,0,26,1,6,0,51.8,88.6,33.3,35.4,13.2,2.4,54.3,13.4,1.82,5.44,1.68,25.7,44.1,6.8,150.2,1024.8,0.9,7.8,105.0
2020-01-26 04:49:54.059405,8,26,1,6,0,67.1,111.5,20.8,50.3,18.7,1.35,18.3,6.7,1.55,4.63,1.47,15.2,54.2,3.1,189.3,1023.5,0.1,8.5,123.7
2020-01-26 09:12:52.277227,10,26,1,6,0,78.9,123.0,61.9,50.6,25.4,2.42,22.7,3.8,1.98,3.68,1.04,19.0,49.1,4.2,67.7,1019.7,0.1,8.1,163.0
2020-01-26 13:35:50.495049,23,26,1,6,0,55.6,88.3,12.6,28.3,17.7,0.89,23.9,15.3,0.98,1.56,1.46,23.6,36.8,1.7,207.6,1023.4,0.2,8.3,92.7
2020-01-26 17:58:48.712871,5,26,1,6,0,43.4,59.7,29.0,40.2,28.3,2.18,24.3,16.2,2.36,6.45,3.3,14.5,55.9,3.3,153.4,1018.6,0.6,8.7,102.2
2020-01-26 22:21:46.930693,6,26,1,6,0,58.9,65.9,32.5,33.0,10.9,1.42,21.0,11.2,4.75,10.93,4.72,19.7,39.4,2.2,224.6,1023.3,0.3,8.4,98.2
2020-01-27 02:44:45.148514,9,27,1,0,0,85.0,137.9,57.8,47.6,7.9,2.48,26.8,4.1,1.45,2.56,0.74,15.9,54.6,2.0,347.2,1024.9,0.1,8.7,183.3
2020-01-27 07:07:43.366336,23,27,1,0,0,57.2,118.7,29.5,40.6,50.8,2.75,17.8,17.8,2.09,5.06,3.01,23.7,28.0,2.8,41.0,1020.4,0.1,9.2,112.5
2020-01-27 11:30:41.584158,20,27,1,0,0,79.6,138.3,29.0,48.4,0.0,2.22,43.9,4.8,0.76,1.36,0.89,27.6,34.0,4.9,113.6,1022.2,0.5,8.2,165.3
2020-01-27 15:53:39.801980,0,27,1,0,0,49.8,99.3,11.4,40.7,14.1,1.63,59.6,11.2,2.32,5.03,3.27,25.3,44.8,4.7,334.0,1024.2,1.1,8.8,99.3
2020-01-27 20:16:38.019801,5,27,1,0,0,58.1,121.2,20.4,44.5,21.4,1.45,30.7,4.6,9.72,28.4,7.38,16.1,48.2,2.1,100.0,1026.7,0.2,8.8,114.1
2020-01-28 00:39:36.237623,19,28,1,1,0,77.9,103.9,71.9,52.1,3.7,3.6,43.3,11.6,2.43,4.84,3.5,24.3,36.6,5.8,142.5,1022.4,0.2,8.3,159.7
2020-01-28 05:02:34.455445,1,28,1,1,0,55.7,87.5,16.6,37.6,15.9,1.15,58.9,16.5,3.64,6.24,1.9,17.6,42.0,2.3,35.6,1022.4,0.3,9.1,92.8
2020-01-28 09:25:32.673267,20,28,1,1,0,71.7,129.1,21.9,48.2,7.6,2.4,38.7,35.7,1.74,3.53,2.39,26.9,33.8,6.3,37.8,1021.4,0.2,7.4,139.0
2020-01-28 13:48:30.891089,6,28,1,1,0,60.4,99.7,27.3,49.3,5.6,2.17,11.1,6.2,3.0,8.6,2.39,16.8,50.2,2.8,144.8,1019.7,0.2,9.0,102.1
2020-01-28 18:11:29.108910,22,28,1,1,0,65.1,104.7,43.7,47.5,8.0,2.33,32.7,12.1,1.63,4.55,1.33,24.6,29.5,2.5,51.4,1021.2,0.9,9.3,117.0
2020-01-28 22:34:27.326732,7,28,1,1,0,66.5,121.2,48.0,53.1,7.4,2.12,23.5,11.6,2.47,3.96,2.43,12.9,53.4,4.7,34.7,1018.3,0.4,7.6,121.7
2020-01-29 02:57:25.544554,10,29,1,2,0,86.4,155.4,77.8,57.3,1.8,1.57,17.0,24.0,0.96,1.6,1.26,19.6,53.7,4.1,116.1,1024.9,0.0,5.9,188.0
2020-01-29 07:20:23.762376,15,29,1,2,0,111.7,216.1,55.5,69.7,20.8,2.62,57.3,8.5,3.9,6.29,2.56,23.3,44.0,2.8,60.9,1019.6,0.2,8.9,272.3
2020-01-29 11:43:21.980198,3,29,1,2,0,45.4,72.4,19.6,39.8,8.3,0.74,45.5,20.5,2.85,8.41,1.93,19.3,44.1,1.6,306.3,1021.3,0.3,11.4,75.7
2020-01-29 16:06:20.198019,13,29,1,2,0,107.7,183.0,75.1,74.6,9.7,2.38,41.8,30.9,3.18,6.81,3.34,16.7,45.0,3.2,263.1,1021.8,0.4,8.3,259.0
2020-01-29 20:29:18.415841,12,29,1,2,0,108.7,178.9,89.1,72.0,43.1,3.32,44.0,0.0,1.8,2.82,1.66,19.9,49.9,3.3,123.7,1020.2,0.1,7.5,262.3
2020-01-30 00:52:16.633663,18,30,1,3,0,89.6,168.3,68.4,58.7,11.2,3.49,62.8,9.8,2.83,6.28,2.55,24.2,39.1,4.5,163.3,1025.4,0.3,8.3,198.7
2020-01-30 05:15:14.851485,23,30,1,3,0,58.7,81.1,13.0,33.9,28.5,1.25,18.7,26.2,4.63,11.68,2.82,20.9,33.7,3.3,135.6,1024.5,0.2,7.0,97.8
2020-01-30 09:38:13.069306,15,30,1,3,0,104.9,198.9,71.4,72.1,9.9,5.98,55.9,5.2,1.53,2.4,1.19,21.3,37.1,1.9,74.2,1021.4,0.1,9.1,249.7
2020-01-30 14:01:11.287128,9,30,1,3,0,73.7,144.5,33.7,59.8,30.1,1.19,15.7,11.4,3.25,8.22,2.81,14.2,59.7,1.6,28.2,1022.3,0.6,7.6,145.7
2020-01-30 18:24:09.504950,9,30,1,3,0,77.8,112.6,40.7,46.8,12.9,2.65,7.8,43.5,2.21,5.3,2.03,14.7,47.9,4.5,116.9,1023.0,0.4,7.2,159.3
2020-01-30 22:47:07.722772,10,30,1,3,0,81.7,176.3,36.0,67.4,35.6,2.95,28.4,65.9,4.85,13.73,5.32,17.0,47.0,3.8,21.6,1019.8,0.4,7.4,172.3
2020-01-31 03:10:05.940594,19,31,1,4,0,77.1,141.0,40.9,57.4,14.6,2.78,59.3,1.4,1.55,3.83,1.05,29.8,39.4,1.8,54.6,1026.0,0.1,9.0,157.0
2020-01-31 07:33:04.158415,7,31,1,4,0,82.4,100.9,28.4,47.0,73.3,2.22,20.6,9.2,1.71,4.49,2.3,13.9,47.4,3.0,302.8,1026.7,0.1,8.8,174.7
2020-01-31 11:56:02.376237,4,31,1,4,0,57.5,54.2,21.9,39.7,18.2,1.57,38.9,39.7,3.63,8.12,2.23,17.0,50.5,5.7,333.5,1028.8,0.5,8.4,95.8
2020-01-31 16:19:00.594059,8,31,1,4,0,74.9,128.1,47.7,59.3,9.3,4.04,19.6,23.8,2.05,3.43,1.71,16.6,53.5,2.0,63.2,1024.4,0.1,9.2,149.7
2020-01-31 20:41:58.811881,0,31,1,4,0,58.5,81.9,38.9,47.5,53.6,1.0,56.9,4.1,2.85,7.42,2.64,24.1,32.9,2.2,210.9,1018.4,0.1,8.4,97.5
2020-02-01 01:04:57.029702,2,1,2,5,0,48.1,76.6,23.3,30.7,52.2,1.26,47.1,14.9,3.25,6.4,2.08,18.0,37.5,4.9,207.5,1015.1,2.2,9.3,80.2
2020-02-01 05:27:55.247524,2,1,2,5,0,47.0,94.5,15.5,29.9,49.7,1.51,69.9,79.9,2.48,7.26,2.9,19.4,49.5,2.3,70.9,1022.4,0.1,9.7,94.5
2020-02-01 09:50:53.465346,18,1,2,5,0,72.5,106.7,48.7,55.5,3.0,2.24,57.0,24.9,0.94,2.71,0.6,18.1,38.8,3.6,135.3,1022.5,0.2,9.8,141.7
2020-02-01 14:13:51.683168,17,1,2,5,0,86.2,127.7,75.9,42.8,72.1,1.72,62.1,28.4,3.1,7.97,3.76,20.5,39.9,3.0,245.4,1021.2,0.8,6.6,187.3
2020-02-01 18:36:49.900990,16,1,2,5,0,81.4,159.2,52.6,62.9,10.5,3.31,73.9,0.0,1.6,2.88,1.33,17.6,47.7,2.5,10.7,1017.1,0.3,9.7,171.3
2020-02-01 22:59:48.118811,11,1,2,5,0,78.3,99.9,61.6,42.7,12.0,2.76,33.6,11.4,1.05,2.93,0.62,10.7,55.9,3.4,189.3,1021.9,0.3,8.5,161.0
2020-02-02 03:22:46.336633,17,2,2,6,0,83.6,131.2,73.6,42.5,20.2,4.89,53.3,8.1,5.3,9.41,7.66,21.4,41.9,1.8,342.5,1024.6,0.2,8.4,178.7
2020-02-02 07:45:44.554455,3,2,2,6,0,51.6,49.6,26.6,38.7,45.8,2.03,41.0,56.7,3.98,8.05,5.54,13.8,45.2,5.6,74.4,1019.1,0.2,7.2,100.4
2020-02-02 12:08:42.772277,21,2,2,6,0,63.3,121.2,14.5,28.0,23.1,2.94,44.2,13.4,1.22,2.48,0.72,20.2,30.1,3.4,331.6,1022.6,0.4,6.8,114.1
2020-02-02 16:31:40.990099,12,2,2,6,0,78.6,104.0,42.1,66.6,0.7,3.95,44.9,71.3,0.69,1.13,0.73,14.4,42.5,4.2,209.1,1017.2,6.1,8.0,162.0
2020-02-02 20:54:39.207920,22,2,2,6,0,57.0,96.8,25.9,46.4,1.9,1.17,25.2,37.7,1.98,5.25,1.03,18.5,25.5,6.0,191.8,1022.9,0.1,8.4,96.8
2020-02-03 01:17:37.425742,3,3,2,0,0,47.9,78.4,17.6,38.8,8.6,1.29,44.3,1.0,5.14,8.59,6.9,19.0,44.3,3.0,0.9,1022.2,0.5,9.3,79.8
2020-02-03 05:40:35.643564,11,3,2,0,0,98.8,190.2,83.1,68.8,21.3,2.22,30.6,8.6,1.36,2.76,0.69,14.0,50.6,2.1,313.8,1025.4,0.5,8.9,229.3
2020-02-03 10:03:33.861386,16,3,2,0,0,88.9,156.3,43.3,50.0,9.7,4.1,62.4,17.6,1.78,3.36,2.67,18.2,35.2,2.1,78.8,1023.8,0.4,8.3,196.3
2020-02-03 14:26:32.079207,11,3,2,0,0,99.9,158.9,63.2,58.4,61.5,2.71,43.6,54.4,1.29,2.78,0.74,12.5,48.5,3.6,329.3,1024.1,0.1,7.0,233.0
2020-02-03 18:49:30.297029,10,3,2,0,0,92.3,108.1,45.3,63.0,13.3,2.43,25.4,3.2,2.62,4.63,1.77,14.0,50.6,3.9,354.4,1021.8,0.2,9.0,207.7
2020-02-03 23:12:28.514851,3,3,2,0,0,62.2,80.4,19.9,38.8,21.9,1.46,42.4,7.7,2.11,5.44,3.07,13.1,39.3,5.6,277.4,1021.0,1.6,10.4,107.3
2020-02-04 03:35:26.732673,9,4,2,1,0,80.4,134.7,45.2,59.8,2.9,3.5,13.6,8.7,1.5,3.7,1.77,8.8,50.0,7.5,160.5,1024.7,0.1,9.1,168.0
2020-02-04 07:58:24.950495,5,4,2,1,0,62.8,106.2,27.3,43.0,42.9,1.12,36.2,22.8,1.05,2.92,0.86,13.4,44.5,4.0,252.7,1021.5,0.1,7.4,109.3
2020-02-04 12:21:23.168316,7,4,2,1,0,67.4,82.4,45.2,48.1,17.3,1.98,28.2,12.5,2.51,4.91,3.59,13.1,50.4,2.5,216.2,1020.1,1.5,7.8,124.7
2020-02-04 16:44:21.386138,16,4,2,1,0,113.0,196.0,57.9,53.5,2.9,4.85,71.3,9.5,3.42,6.14,2.6,19.0,37.5,7.2,98.8,1022.1,1.0,8.5,276.7
2020-02-04 21:07:19.603960,15,4,2,1,0,97.4,140.3,86.6,70.6,0.0,3.36,75.0,0.0,1.67,2.64,0.88,15.5,40.5,4.1,194.5,1022.0,0.1,7.0,224.7
2020-02-05 01:30:17.821782,14,5,2,2,0,94.4,151.4,65.0,56.1,5.2,2.38,44.9,12.5,3.06,8.9,3.05,21.1,39.9,2.6,52.7,1018.3,0.4,8.0,214.7
2020-02-05 05:53:16.039603,8,5,2,2,0,90.5,154.0,54.2,49.2,15.2,2.37,20.2,10.2,2.15,3.5,2.18,9.5,54.2,2.5,299.1,1020.8,0.0,8.5,201.7
2020-02-05 10:16:14.257425,23,5,2,2,0,61.3,85.7,30.4,49.5,1.2,0.94,19.1,104.0,6.07,16.51,8.24,19.1,31.1,2.5,353.1,1018.1,0.0,9.0,104.3
2020-02-05 14:39:12.475247,2,5,2,2,0,65.5,110.5,19.1,27.9,69.0,1.14,53.0,29.0,4.41,11.41,2.28,16.8,37.6,4.8,85.5,1026.1,0.1,10.3,118.3
2020-02-05 19:02:10.693069,8,5,2,2,0,79.4,125.0,35.9,51.0,8.6,1.87,14.9,1.1,2.76,4.59,3.2,10.5,45.2,6.4,293.5,1013.2,0.2,8.6,164.7
2020-02-05 23:25:08.910891,2,5,2,2,0,55.6,111.3,33.1,41.1,1.0,0.96,56.2,8.3,2.32,3.96,2.72,18.0,42.9,3.6,154.4,1018.4,0.7,10.3,107.5
2020-02-06 03:48:07.128712,8,6,2,3,0,85.9,162.8,57.0,57.0,38.9,2.79,12.2,16.2,2.35,4.88,1.9,13.7,49.6,3.0,71.8,1025.3,0.5,7.7,186.3
2020-02-06 08:11:05.346534,23,6,2,3,0,56.4,79.7,9.0,42.8,11.2,1.05,24.5,1.5,2.23,5.72,1.93,19.2,33.3,1.9,176.0,1021.5,0.3,7.9,94.0
2020-02-06 12:34:03.564356,8,6,2,3,0,72.4,98.5,40.2,46.7,7.8,3.42,27.2,0.0,2.11,4.24,1.37,6.3,45.9,4.8,189.1,1019.8,0.0,8.8,141.3
2020-02-06 16:57:01.782178,21,6,2,3,0,64.0,116.0,33.6,57.4,23.4,2.43,29.2,13.8,0.91,2.26,1.01,21.3,34.6,2.2,69.5,1026.4,0.8,8.2,113.3
2020-02-06 21:20:00.000000,11,6,2,3,0,80.6,144.6,56.9,51.5,14.6,1.98,39.3,25.1,5.32,15.11,2.72,15.1,46.1,2.5,204.1,1018.8,0.4,8.9,168.7
2020-02-07 01:42:58.217821,16,7,2,4,0,103.1,125.1,93.4,72.3,2.4,2.18,60.8,7.6,1.23,3.38,0.92,19.9,30.9,3.7,4.3,1021.7,0.2,7.2,243.7
2020-02-07 06:05:56.435643,10,7,2,4,0,85.9,137.6,25.8,61.2,0.0,2.43,31.7,27.9,4.33,9.67,4.05,13.2,46.6,5.5,196.6,1028.8,0.0,9.4,186.3
2020-02-07 10:28:54.653465,6,7,2,4,0,73.2,107.2,44.5,39.0,48.6,2.59,27.8,13.2,1.27,3.36,1.21,10.8,48.2,3.0,110.8,1022.8,0.7,8.1,144.0
2020-02-07 14:51:52.871287,18,7,2,4,0,97.5,179.9,47.9,56.3,18.8,2.38,48.4,3.0,1.79,2.87,0.93,23.0,37.1,4.0,348.2,1019.8,0.1,8.0,225.0
2020-02-07 19:14:51.089108,23,7,2,4,0,61.5,72.9,34.4,52.1,17.5,2.5,21.4,22.6,2.33,6.93,3.48,20.0,36.5,3.4,220.2,1020.0,0.2,10.3,106.2
2020-02-07 23:37:49.306930,6,7,2,4,0,61.6,125.8,17.5,36.5,40.0,1.8,23.1,20.3,2.34,4.31,2.77,13.0,42.0,6.3,256.5,1024.6,0.1,9.9,117.2
2020-02-08 04:00:47.524752,18,8,2,5,0,66.9,104.7,62.3,37.4,1.3,3.16,59.3,31.4,1.04,2.49,1.33,22.7,30.9,2.3,160.6,1026.5,0.3,8.1,123.0
2020-02-08 08:23:45.742574,6,8,2,5,0,62.5,121.6,27.2,34.0,3.4,3.22,24.4,27.3,3.4,5.26,2.15,12.9,49.1,2.6,208.2,1017.5,0.2,9.3,115.2
2020-02-08 12:46:43.960396,17,8,2,5,0,86.2,166.8,75.5,56.9,19.1,2.81,65.0,16.2,1.68,3.67,1.37,21.2,33.4,3.5,230.5,1025.5,0.3,8.6,187.3
2020-02-08 17:09:42.178217,18,8,2,5,0,77.8,133.9,43.7,61.7,3.7,1.6,57.3,24.8,2.95,5.92,3.8,19.8,25.7,6.5,195.3,1026.9,0.2,7.9,159.3
2020-02-08 21:32:40.396039,10,8,2,5,0,67.6,127.8,42.0,51.0,17.5,2.26,27.1,0.0,5.82,13.19,4.5,10.9,46.1,2.7,109.2,1020.6,0.4,9.9,125.3
2020-02-09 01:55:38.613861,17,9,2,6,0,74.4,131.5,58.4,40.5,5.4,5.59,60.0,43.7,2.19,4.5,3.02,19.5,29.8,2.1,4.3,1024.5,0.6,9.5,148.0
2020-02-09 06:18:36.831683,6,9,2,6,0,58.8,125.9,17.8,38.1,0.7,1.47,31.9,49.8,2.48,3.94,2.37,13.9,45.8,2.4,93.2,1022.3,0.9,9.2,117.3
2020-02-09 10:41:35.049504,1,9,2,6,0,43.7,68.7,17.0,35.4,82.3,0.73,62.6,11.1,1.26,3.34,0.77,13.5,34.8,4.6,60.0,1024.3,0.7,8.2,100.8
2020-02-09 15:04:33.267326,2,9,2,6,0,48.5,71.3,12.5,32.4,5.2,1.02,60.0,19.8,2.26,5.01,2.7,15.3,36.8,5.1,263.4,1027.5,0.5,7.1,80.8
2020-02-09 19:27:31.485148,10,9,2,6,0,83.9,159.1,68.0,54.6,27.4,2.22,19.5,22.8,1.23,2.48,1.79,9.4,52.1,5.4,333.8,1017.9,0.2,9.0,179.7
2020-02-09 23:50:29.702970,21,9,2,6,0,56.0,73.8,13.9,29.3,45.7,2.38,29.0,0.0,2.03,3.75,2.14,22.0,22.0,3.1,252.6,1023.8,1.9,7.5,104.8
2020-02-10 04:13:27.920792,3,10,2,0,0,54.0,97.1,11.9,29.5,45.9,2.38,47.7,21.2,2.63,5.88,3.71,12.4,51.4,4.4,31.8,1017.9,1.4,10.8,104.8
2020-02-10 08:36:26.138613,10,10,2,0,0,88.5,124.5,46.6,58.6,23.4,1.76,24.2,3.6,1.19,3.17,0.82,9.8,50.9,2.5,334.3,1020.0,0.1,9.2,195.0
2020-02-10 12:59:24.356435,16,10,2,0,0,116.0,184.4,114.6,76.6,1.0,4.55,54.2,8.1,1.41,3.12,1.14,17.3,38.2,1.9,167.1,1020.1,0.3,8.2,286.7
2020-02-10 17:22:22.574257,4,10,2,0,0,64.5,135.3,17.7,33.9,19.2,2.09,47.7,0.8,3.06,7.31,4.1,14.0,42.1,2.7,187.7,1014.1,0.2,7.8,123.5
2020-02-10 21:45:20.792079,17,10,2,0,0,101.9,170.7,79.2,65.0,19.4,3.93,51.5,1.9,1.96,4.16,2.92,21.0,28.6,2.9,150.4,1020.5,0.1,6.9,239.7
2020-02-11 02:08:19.009900,7,11,2,1,0,68.0,144.2,35.7,49.2,38.0,2.9,27.5,4.0,1.97,3.75,1.9,10.3,38.6,1.8,22.2,1025.7,0.1,8.6,129.5
2020-02-11 06:31:17.227722,19,11,2,1,0,72.6,92.3,55.2,47.3,44.6,1.96,58.6,33.7,4.37,7.46,5.79,20.9,28.6,3.5,275.3,1022.4,0.9,8.0,142.0
2020-02-11 10:54:15.445544,13,11,2,1,0,105.0,152.9,110.9,59.7,20.1,5.63,44.6,24.8,1.24,2.43,0.91,17.8,43.5,4.8,101.3,1022.0,0.1,8.1,250.0
2020-02-11 15:17:13.663366,13,11,2,1,0,103.0,129.2,90.0,66.8,7.5,4.63,34.0,45.5,1.13,3.39,1.21,14.2,41.5,4.5,241.8,1023.8,0.3,6.3,243.3
2020-02-11 19:40:11.881188,4,11,2,1,0,60.5,106.3,10.7,36.4,3.4,1.63,37.1,22.1,2.57,7.67,1.51,14.9,45.0,7.1,108.4,1017.7,0.3,8.3,104.2
2020-02-12 00:03:10.099009,11,12,2,2,0,103.5,154.6,88.3,70.8,11.9,4.53,27.6,12.5,6.45,15.62,7.51,16.6,47.3,2.3,70.2,1024.7,0.3,8.7,245.0
2020-02-12 04:26:08.316831,20,12,2,2,0,64.6,91.5,34.2,48.7,18.7,6.1,31.3,66.9,2.94,7.24,1.81,21.9,34.4,4.9,136.6,1016.2,0.3,10.5,151.2
2020-02-12 08:49:06.534653,0,12,2,2,0,63.3,89.8,21.3,43.6,6.3,2.35,62.6,0.4,2.14,4.78,2.12,20.1,44.2,2.1,343.4,1024.2,0.7,8.6,111.0
2020-02-12 13:12:04.752475,18,12,2,2,0,91.4,197.3,44.3,56.6,3.9,1.14,56.9,1.5,2.55,7.19,2.26,23.3,30.1,5.8,162.1,1022.6,0.6,8.8,204.7
2020-02-12 17:35:02.970297,11,12,2,2,0,90.6,163.8,73.3,63.3,4.4,1.36,35.2,12.7,1.8,3.31,2.26,18.6,49.5,2.8,35.2,1023.6,0.9,6.3,202.0
2020-02-12 21:58:01.188118,17,12,2,2,0,105.9,162.1,66.7,70.6,0.2,2.92,52.8,23.4,4.05,6.82,2.39,22.6,23.3,1.9,241.0,1021.0,0.6,7.3,253.0
2020-02-13 02:20:59.405940,15,13,2,3,0,104.4,200.5,96.9,66.0,34.3,1.93,65.1,9.5,1.46,3.21,0.79,22.3,30.9,4.3,17.4,1015.9,0.2,7.6,248.0
2020-02-13 06:43:57.623762,10,13,2,3,0,95.2,141.4,53.6,56.0,33.0,1.85,21.8,12.0,1.88,3.25,1.65,9.9,44.4,2.5,186.8,1023.7,1.6,7.9,217.3
2020-02-13 11:06:55.841584,7,13,2,3,0,76.2,98.7,45.3,47.5,81.3,2.18,15.1,28.8,4.84,14.01,5.25,14.0,40.5,6.5,202.7,1022.7,0.1,8.4,154.0
2020-02-13 15:29:54.059405,15,13,2,3,0,99.2,156.5,43.4,76.1,0.0,2.39,51.8,2.1,2.36,6.99,2.15,18.7,37.5,4.4,244.6,1021.2,0.1,9.4,230.7
2020-02-13 19:52:52.277227,3,13,2,3,0,49.8,88.0,10.9,38.8,17.3,2.15,43.1,28.9,3.23,7.78,3.78,17.7,40.4,2.5,100.4,1023.7,0.0,8.3,101.9
2020-02-14 00:15:50.495049,14,14,2,4,0,101.6,135.6,101.0,45.9,0.0,4.14,54.8,20.6,1.39,3.03,0.84,18.8,40.4,4.6,242.5,1016.6,0.6,7.6,238.7
2020-02-14 04:38:48.712871,2,14,2,4,0,42.6,49.1,18.8,32.5,11.7,1.0,47.7,10.9,1.59,4.72,0.93,17.0,44.0,3.6,100.0,1023.9,0.9,8.8,71.0
2020-02-14 09:01:46.930693,15,14,2,4,0,102.2,204.2,44.0,59.9,22.8,3.11,53.5,47.6,2.26,3.73,1.85,16.9,41.7,2.6,76.8,1021.1,0.0,8.1,240.7
2020-02-14 13:24:45.148514,15,14,2,4,0,107.2,191.8,73.6,72.9,21.8,2.28,68.2,1.8,2.42,4.86,1.76,15.6,31.2,2.9,312.8,1025.5,1.7,8.3,257.3
2020-02-14 17:47:43.366336,2,14,2,4,0,47.0,85.4,28.3,25.9,0.0,2.01,50.2,25.4,1.89,4.7,1.07,16.8,38.0,4.1,287.0,1021.9,1.9,9.1,100.1
2020-02-14 22:10:41.584158,18,14,2,4,0,93.0,159.0,65.2,62.3,23.5,2.27,59.6,17.1,1.09,2.48,1.09,18.3,28.6,5.2,60.5,1020.9,0.3,8.4,210.0
2020-02-15 02:33:39.801980,9,15,2,5,0,68.8,124.4,36.1,52.2,25.5,3.37,22.0,25.8,2.63,4.75,2.71,11.9,46.0,3.3,352.5,1023.6,0.3,6.9,129.3
2020-02-15 06:56:38.019801,18,15,2,5,0,79.2,94.2,70.7,55.7,19.2,2.4,60.0,61.3,2.35,5.1,2.85,23.0,26.1,4.4,127.3,1026.1,0.1,9.4,164.0
2020-02-15 11:19:36.237623,0,15,2,5,0,51.8,94.1,26.8,32.3,26.5,2.98,61.3,8.3,3.72,5.65,4.61,18.1,33.3,3.2,74.8,1020.9,0.8,10.2,112.2
2020-02-15 15:42:34.455445,4,15,2,5,0,47.1,64.4,14.0,24.8,8.6,1.77,40.1,17.7,0.95,2.54,0.81,11.4,49.6,2.0,63.9,1024.3,0.5,9.9,88.5
2020-02-15 20:05:32.673267,11,15,2,5,0,79.9,87.4,51.7,51.5,17.1,1.41,30.3,4.3,1.28,3.6,0.91,15.3,47.3,4.0,230.2,1021.6,0.1,10.4,166.3
2020-02-16 00:28:30.891089,4,16,2,6,0,54.4,128.4,28.5,39.9,28.7,1.99,35.1,5.1,1.55,4.49,2.3,11.6,48.8,5.6,42.5,1025.3,0.7,9.5,118.9
2020-02-16 04:51:29.108910,7,16,2,6,0,66.7,87.3,19.2,37.1,30.9,1.75,23.1,6.9,0.74,1.87,0.68,10.7,52.8,3.5,325.2,1024.8,0.1,10.0,122.3
2020-02-16 09:14:27.326732,15,16,2,6,0,74.1,92.6,28.8,75.7,21.8,1.23,55.1,19.1,2.86,7.28,3.86,16.7,35.9,3.1,7.5,1021.9,0.1,9.6,147.0
2020-02-16 13:37:25.544554,3,16,2,6,0,52.7,79.8,34.3,35.2,17.5,1.34,35.7,10.9,1.63,4.4,2.08,15.3,36.0,3.1,203.8,1024.0,0.7,8.2,87.8
2020-02-16 18:00:23.762376,16,16,2,6,0,89.5,188.4,82.3,54.5,41.3,3.37,62.1,29.0,1.67,3.63,1.73,19.0,24.1,3.4,48.9,1021.8,0.1,8.4,198.3
2020-02-16 22:23:21.980198,2,16,2,6,0,55.1,120.7,25.6,32.0,4.7,2.05,53.5,7.3,2.21,5.87,2.87,17.1,32.5,4.8,98.8,1024.4,0.6,8.3,113.8
2020-02-17 02:46:20.198019,4,17,2,0,0,58.3,78.9,21.3,40.7,10.0,2.07,42.3,0.0,1.21,2.65,0.76,13.6,38.3,4.1,226.1,1021.3,0.1,6.3,100.9
2020-02-17 07:09:18.415841,14,17,2,0,0,94.7,136.5,42.6,61.7,50.5,2.77,54.1,60.8,1.8,4.64,1.09,14.8,47.8,2.0,38.3,1018.9,0.4,9.1,215.7
2020-02-17 11:32:16.633663,19,17,2,0,0,81.1,139.5,46.7,52.6,14.9,1.99,52.5,8.7,3.4,8.79,3.98,22.2,28.3,3.9,343.4,1018.7,0.6,10.3,170.3
2020-02-17 15:55:14.851485,4,17,2,0,0,51.7,70.7,13.7,50.0,26.2,1.1,42.8,58.9,0.94,1.65,1.3,10.3,38.1,6.0,199.0,1022.4,0.7,7.9,86.2
2020-02-17 20:18:13.069306,7,17,2,0,0,61.7,81.8,21.8,58.7,69.3,2.77,20.7,0.0,1.43,2.97,1.79,15.2,50.2,3.8,348.4,1025.8,0.3,10.0,109.6
2020-02-18 00:41:11.287128,22,18,2,1,0,68.9,107.5,23.2,41.7,9.2,2.41,28.3,24.9,2.65,4.04,3.16,21.3,23.3,4.2,358.5,1020.6,1.7,11.0,129.7
2020-02-18 05:04:09.504950,23,18,2,1,0,71.3,125.8,16.4,36.2,8.5,1.33,29.7,0.0,5.37,14.81,3.77,21.3,24.8,5.3,184.4,1021.6,0.1,8.9,137.7
2020-02-18 09:27:07.722772,13,18,2,1,0,89.7,116.4,38.0,51.0,41.5,4.99,42.4,12.2,3.37,6.54,3.08,20.7,45.7,2.5,132.8,1024.0,0.8,9.3,199.0
2020-02-18 13:50:05.940594,10,18,2,1,0,90.0,157.5,42.1,79.1,3.2,3.54,13.6,0.0,2.31,4.44,1.37,12.2,54.6,3.4,32.5,1019.0,0.5,7.1,200.0
